time_start,exchange,market,open,high,low,close,volume
01/04/2016 18:16,BITF,BTC/USD,416.64,416.64,416.64,416.64,0
01/04/2016 18:17,BITF,BTC/USD,416.31,416.31,416.31,416.31,0.19016555
01/04/2016 18:18,BITF,BTC/USD,416.31,416.31,416.31,416.31,0
01/04/2016 18:19,BITF,BTC/USD,416.31,416.31,416.31,416.31,0
01/04/2016 18:20,BITF,BTC/USD,416.31,416.31,416.31,416.31,0
01/04/2016 18:21,BITF,BTC/USD,416.31,416.31,416.31,416.31,0
01/04/2016 18:22,BITF,BTC/USD,416.31,416.31,416.31,416.31,0
01/04/2016 18:23,BITF,BTC/USD,416.31,416.31,416.31,416.31,0.1
01/04/2016 18:24,BITF,BTC/USD,416.31,416.31,416.31,416.31,0
01/04/2016 18:25,BITF,BTC/USD,416.31,416.31,416.31,416.31,0
01/04/2016 18:26,BITF,BTC/USD,416.31,416.31,416.31,416.31,3
01/04/2016 18:27,BITF,BTC/USD,416.31,416.31,416.31,416.31,0
01/04/2016 18:28,BITF,BTC/USD,416.31,416.31,416.31,416.31,0
01/04/2016 18:29,BITF,BTC/USD,416.31,416.31,416.31,416.31,0
01/04/2016 18:30,BITF,BTC/USD,416.32,416.32,416.32,416.32,3.19217794
01/04/2016 18:31,BITF,BTC/USD,416.32,416.32,416.32,416.32,0
01/04/2016 18:32,BITF,BTC/USD,416.32,416.32,416.32,416.32,0
01/04/2016 18:33,BITF,BTC/USD,416.33,416.33,416.33,416.33,0.04813509
01/04/2016 18:34,BITF,BTC/USD,416.33,416.33,416.33,416.33,0
01/04/2016 18:35,BITF,BTC/USD,416.33,416.33,416.33,416.33,0
01/04/2016 18:36,BITF,BTC/USD,416.33,416.33,416.33,416.33,0.71338987
01/04/2016 18:37,BITF,BTC/USD,416.33,416.33,416.33,416.33,0.24548895
01/04/2016 18:38,BITF,BTC/USD,416.33,416.33,416.33,416.33,0
01/04/2016 18:39,BITF,BTC/USD,416.33,416.59,416.33,416.59,0.18327018
01/04/2016 18:40,BITF,BTC/USD,416.33,416.33,416.33,416.33,1
01/04/2016 18:41,BITF,BTC/USD,416.33,416.35,416.33,416.35,4.77345599
01/04/2016 18:42,BITF,BTC/USD,416.35,416.37,416.35,416.37,2.38
01/04/2016 18:43,BITF,BTC/USD,416.59,416.59,416.37,416.37,1.2492876
01/04/2016 18:44,BITF,BTC/USD,416.37,416.37,416.37,416.37,0.71318443
01/04/2016 18:45,BITF,BTC/USD,416.37,416.37,416.37,416.37,0.02406754
01/04/2016 18:46,BITF,BTC/USD,416.37,416.37,416.37,416.37,0
01/04/2016 18:47,BITF,BTC/USD,416.37,416.37,416.37,416.37,0
01/04/2016 18:48,BITF,BTC/USD,416.59,416.89,416.59,416.59,29.0280851
01/04/2016 18:49,BITF,BTC/USD,416.9,416.9,416.9,416.9,1.11580815
01/04/2016 18:50,BITF,BTC/USD,416.61,416.61,416.61,416.61,1.41998515
01/04/2016 18:51,BITF,BTC/USD,416.63,416.95,416.63,416.63,1.21929434
01/04/2016 18:52,BITF,BTC/USD,416.63,416.63,416.63,416.63,0
01/04/2016 18:53,BITF,BTC/USD,416.77,416.77,416.65,416.65,7.292
01/04/2016 18:54,BITF,BTC/USD,416.76,416.77,416.34,416.76,3.81938111
01/04/2016 18:55,BITF,BTC/USD,416.9,416.94,416.9,416.94,16.11831633
01/04/2016 18:56,BITF,BTC/USD,416.95,416.95,416.84,416.84,1.60946851
01/04/2016 18:57,BITF,BTC/USD,416.94,416.94,416.94,416.94,1.11820905
01/04/2016 18:58,BITF,BTC/USD,416.94,416.94,416.94,416.94,0
01/04/2016 18:59,BITF,BTC/USD,416.75,416.76,416.75,416.76,0.06010532
01/04/2016 19:00,BITF,BTC/USD,416.76,416.76,416.76,416.76,0
01/04/2016 19:01,BITF,BTC/USD,416.79,416.79,416.79,416.79,0.036
01/04/2016 19:02,BITF,BTC/USD,416.94,416.94,416.94,416.94,6.8859
01/04/2016 19:03,BITF,BTC/USD,416.94,416.94,416.94,416.94,0
01/04/2016 19:04,BITF,BTC/USD,416.94,416.94,416.94,416.94,0
01/04/2016 19:05,BITF,BTC/USD,416.94,416.94,416.94,416.94,0
01/04/2016 19:06,BITF,BTC/USD,416.94,416.94,416.94,416.94,0
01/04/2016 19:07,BITF,BTC/USD,416.94,416.94,416.94,416.94,0
01/04/2016 19:08,BITF,BTC/USD,416.94,416.94,416.94,416.94,0
01/04/2016 19:09,BITF,BTC/USD,416.88,416.88,416.88,416.88,0.6
01/04/2016 19:10,BITF,BTC/USD,416.88,416.88,416.88,416.88,0
01/04/2016 19:11,BITF,BTC/USD,416.75,416.75,416.75,416.75,0.50888999
01/04/2016 19:12,BITF,BTC/USD,416.75,416.75,416.75,416.75,0
01/04/2016 19:13,BITF,BTC/USD,416.75,416.75,416.75,416.75,0
01/04/2016 19:14,BITF,BTC/USD,416.75,416.75,416.75,416.75,0
01/04/2016 19:15,BITF,BTC/USD,416.77,416.77,416.77,416.77,0.059
01/04/2016 19:16,BITF,BTC/USD,416.88,416.88,416.88,416.88,1.5
01/04/2016 19:17,BITF,BTC/USD,416.77,416.77,416.77,416.77,2.2
01/04/2016 19:18,BITF,BTC/USD,416.77,416.77,416.77,416.77,0
01/04/2016 19:19,BITF,BTC/USD,416.78,416.78,416.78,416.78,0.06731796
01/04/2016 19:20,BITF,BTC/USD,416.78,416.78,416.78,416.78,0
01/04/2016 19:21,BITF,BTC/USD,416.78,416.78,416.78,416.78,0
01/04/2016 19:22,BITF,BTC/USD,416.78,416.78,416.78,416.78,0
01/04/2016 19:23,BITF,BTC/USD,416.87,416.87,416.87,416.87,0.01
01/04/2016 19:24,BITF,BTC/USD,416.78,416.78,416.78,416.78,0.13064387
01/04/2016 19:25,BITF,BTC/USD,416.78,416.78,416.78,416.78,0
01/04/2016 19:26,BITF,BTC/USD,416.78,416.78,416.78,416.78,0.29062311
01/04/2016 19:27,BITF,BTC/USD,416.78,416.78,416.78,416.78,0
01/04/2016 19:28,BITF,BTC/USD,416.78,416.78,416.78,416.78,0
01/04/2016 19:29,BITF,BTC/USD,416.78,416.78,416.78,416.78,0
01/04/2016 19:30,BITF,BTC/USD,416.78,416.78,416.78,416.78,0.56286756
01/04/2016 19:31,BITF,BTC/USD,416.8,416.8,416.8,416.8,0.04688104
01/04/2016 19:32,BITF,BTC/USD,416.8,416.8,416.8,416.8,0.79101
01/04/2016 19:33,BITF,BTC/USD,416.8,416.8,416.8,416.8,0.16587878
01/04/2016 19:34,BITF,BTC/USD,416.8,416.8,416.8,416.8,0.11779797
01/04/2016 19:35,BITF,BTC/USD,416.88,416.88,416.8,416.8,21.5447
01/04/2016 19:36,BITF,BTC/USD,416.8,416.8,416.8,416.8,2.40124864
01/04/2016 19:37,BITF,BTC/USD,416.81,416.81,416.81,416.81,0.71282518
01/04/2016 19:38,BITF,BTC/USD,416.81,416.81,416.81,416.81,0
01/04/2016 19:39,BITF,BTC/USD,416.81,416.81,416.81,416.81,0.15520881
01/04/2016 19:40,BITF,BTC/USD,416.81,416.81,416.78,416.78,5.79828893
01/04/2016 19:41,BITF,BTC/USD,416.78,416.78,416.78,416.78,1.7057
01/04/2016 19:42,BITF,BTC/USD,416.78,416.78,416.78,416.78,0
01/04/2016 19:43,BITF,BTC/USD,416.78,416.78,416.78,416.78,0
01/04/2016 19:44,BITF,BTC/USD,416.78,416.78,416.78,416.78,0
01/04/2016 19:45,BITF,BTC/USD,417,417.19,416.87,417.18,100
01/04/2016 19:46,BITF,BTC/USD,417.18,417.18,417.18,417.18,0
01/04/2016 19:47,BITF,BTC/USD,417.18,417.18,417.18,417.18,0
01/04/2016 19:48,BITF,BTC/USD,416.8,416.8,416.78,416.78,13.33
01/04/2016 19:49,BITF,BTC/USD,416.78,416.78,416.78,416.78,0
01/04/2016 19:50,BITF,BTC/USD,416.78,416.78,416.78,416.78,0
01/04/2016 19:51,BITF,BTC/USD,416.78,416.78,416.78,416.78,0
01/04/2016 19:52,BITF,BTC/USD,416.78,416.78,416.78,416.78,1.25225136
01/04/2016 19:53,BITF,BTC/USD,416.78,416.78,416.78,416.78,0.02404155
01/04/2016 19:54,BITF,BTC/USD,416.78,416.78,416.78,416.78,0
01/04/2016 19:55,BITF,BTC/USD,416.78,416.78,416.78,416.78,0
01/04/2016 19:56,BITF,BTC/USD,416.79,416.79,416.79,416.79,0.07933713
01/04/2016 19:57,BITF,BTC/USD,416.79,416.79,416.79,416.79,0
01/04/2016 19:58,BITF,BTC/USD,416.79,416.79,416.79,416.79,0
01/04/2016 19:59,BITF,BTC/USD,416.79,416.79,416.79,416.79,0.33431373
01/04/2016 20:00,BITF,BTC/USD,416.79,416.79,416.79,416.79,0
01/04/2016 20:01,BITF,BTC/USD,416.79,416.79,416.79,416.79,1.86398909
01/04/2016 20:02,BITF,BTC/USD,416.79,416.79,416.79,416.79,0
01/04/2016 20:03,BITF,BTC/USD,416.79,416.79,416.79,416.79,0
01/04/2016 20:04,BITF,BTC/USD,416.8,416.83,416.8,416.83,15.2
01/04/2016 20:05,BITF,BTC/USD,416.78,416.78,416.78,416.78,1
01/04/2016 20:06,BITF,BTC/USD,416.78,416.78,416.78,416.78,0
01/04/2016 20:07,BITF,BTC/USD,416.78,416.78,416.78,416.78,0
01/04/2016 20:08,BITF,BTC/USD,416.78,416.78,416.78,416.78,0
01/04/2016 20:09,BITF,BTC/USD,416.78,416.78,416.78,416.78,0.24041559
01/04/2016 20:10,BITF,BTC/USD,416.78,416.78,416.78,416.78,0.02377452
01/04/2016 20:11,BITF,BTC/USD,416.78,416.78,416.78,416.78,0.27997279
01/04/2016 20:12,BITF,BTC/USD,416.78,416.78,416.78,416.78,0.96166236
01/04/2016 20:13,BITF,BTC/USD,416.78,416.78,416.78,416.78,0.69604072
01/04/2016 20:14,BITF,BTC/USD,416.78,416.78,416.78,416.78,0.02644571
01/04/2016 20:15,BITF,BTC/USD,416.78,416.78,416.78,416.78,0.060025
01/04/2016 20:16,BITF,BTC/USD,416.78,416.78,416.78,416.78,0
01/04/2016 20:17,BITF,BTC/USD,416.78,416.78,416.78,416.78,0
01/04/2016 20:18,BITF,BTC/USD,416.78,416.78,416.78,416.78,0.948
01/04/2016 20:19,BITF,BTC/USD,416.78,416.78,416.78,416.78,0
01/04/2016 20:20,BITF,BTC/USD,416.78,416.78,416.78,416.78,0.01552442
01/04/2016 20:21,BITF,BTC/USD,416.78,416.78,416.78,416.78,0
01/04/2016 20:22,BITF,BTC/USD,416.79,416.79,416.79,416.79,0.1086
01/04/2016 20:23,BITF,BTC/USD,416.78,416.79,416.78,416.79,0.04695402
01/04/2016 20:24,BITF,BTC/USD,416.79,416.79,416.79,416.79,0
01/04/2016 20:25,BITF,BTC/USD,416.78,416.78,416.75,416.75,4.75747241
01/04/2016 20:26,BITF,BTC/USD,416.74,416.74,415.89,415.98,13.76378
01/04/2016 20:27,BITF,BTC/USD,415.84,415.88,415.84,415.88,3.02408779
01/04/2016 20:28,BITF,BTC/USD,415.88,415.88,415.88,415.88,0
01/04/2016 20:29,BITF,BTC/USD,415.88,415.88,415.88,415.88,0
01/04/2016 20:30,BITF,BTC/USD,416.04,416.04,416.04,416.04,0.24094161
01/04/2016 20:31,BITF,BTC/USD,416.04,416.04,416.04,416.04,0
01/04/2016 20:32,BITF,BTC/USD,416.03,416.03,416.03,416.03,0.03090762
01/04/2016 20:33,BITF,BTC/USD,416.03,416.03,416.03,416.03,0
01/04/2016 20:34,BITF,BTC/USD,416.06,416.06,416.06,416.06,0.15690057
01/04/2016 20:35,BITF,BTC/USD,416.06,416.06,416.06,416.06,0
01/04/2016 20:36,BITF,BTC/USD,416.4,416.4,416.4,416.4,0.53301868
01/04/2016 20:37,BITF,BTC/USD,416.4,416.4,416.4,416.4,0
01/04/2016 20:38,BITF,BTC/USD,416.06,416.06,416.02,416.02,55.90301796
01/04/2016 20:39,BITF,BTC/USD,415.98,415.98,415.98,415.98,0.93189972
01/04/2016 20:40,BITF,BTC/USD,415.98,415.98,415.98,415.98,0
01/04/2016 20:41,BITF,BTC/USD,416,416,416,416,0.6
01/04/2016 20:42,BITF,BTC/USD,416.48,416.48,415.94,416.08,30
01/04/2016 20:43,BITF,BTC/USD,416.08,416.08,416.08,416.08,0
01/04/2016 20:44,BITF,BTC/USD,416.08,416.08,416.08,416.08,0
01/04/2016 20:45,BITF,BTC/USD,416.08,416.08,416.08,416.08,0
01/04/2016 20:46,BITF,BTC/USD,416.15,416.15,416.15,416.15,0.35
01/04/2016 20:47,BITF,BTC/USD,416.68,416.68,416.68,416.68,5
01/04/2016 20:48,BITF,BTC/USD,416.87,416.87,416.85,416.85,1.25845047
01/04/2016 20:49,BITF,BTC/USD,416.24,416.83,416.24,416.83,1.81541077
01/04/2016 20:50,BITF,BTC/USD,417.02,417.03,417.02,417.03,5.008
01/04/2016 20:51,BITF,BTC/USD,417.03,417.03,417.03,417.03,0
01/04/2016 20:52,BITF,BTC/USD,417.03,417.03,417.03,417.03,0
01/04/2016 20:53,BITF,BTC/USD,416.5,416.5,416.5,416.5,0.47305789
01/04/2016 20:54,BITF,BTC/USD,416.5,416.5,416.5,416.5,0
01/04/2016 20:55,BITF,BTC/USD,416.41,416.41,416.41,416.41,0.12996161
01/04/2016 20:56,BITF,BTC/USD,416.41,416.41,416.41,416.41,0
01/04/2016 20:57,BITF,BTC/USD,417,417,417,417,0.123501
01/04/2016 20:58,BITF,BTC/USD,416.52,416.52,416.52,416.52,0.05216427
01/04/2016 20:59,BITF,BTC/USD,416.52,416.52,416.52,416.52,0.0904422
01/04/2016 21:00,BITF,BTC/USD,416.52,416.52,416.44,416.44,1.1215826
01/04/2016 21:01,BITF,BTC/USD,416.44,416.44,416.44,416.44,0
01/04/2016 21:02,BITF,BTC/USD,416.41,416.41,416.41,416.41,0.05775099
01/04/2016 21:03,BITF,BTC/USD,416.41,416.41,416.41,416.41,0
01/04/2016 21:04,BITF,BTC/USD,416.62,416.62,416.07,416.36,3.43975763
01/04/2016 21:05,BITF,BTC/USD,416.36,416.36,416.36,416.36,0
01/04/2016 21:06,BITF,BTC/USD,416.36,416.36,416.36,416.36,0
01/04/2016 21:07,BITF,BTC/USD,416.5,416.5,416.5,416.5,1.49
01/04/2016 21:08,BITF,BTC/USD,416.38,416.38,416.38,416.38,0.15637517
01/04/2016 21:09,BITF,BTC/USD,416.2,416.2,416.2,416.2,0.12189271
01/04/2016 21:10,BITF,BTC/USD,416.2,416.2,416.2,416.2,0
01/04/2016 21:11,BITF,BTC/USD,416.2,416.2,416.2,416.2,0
01/04/2016 21:12,BITF,BTC/USD,417.03,417.15,416.89,417.15,71.5211
01/04/2016 21:13,BITF,BTC/USD,417.2,417.2,417.2,417.2,0.73
01/04/2016 21:14,BITF,BTC/USD,417.2,417.2,417.2,417.2,0
01/04/2016 21:15,BITF,BTC/USD,417.1,417.1,417.1,417.1,2.377
01/04/2016 21:16,BITF,BTC/USD,417.1,417.1,417.1,417.1,0
01/04/2016 21:17,BITF,BTC/USD,417.1,417.2,417.1,417.2,18.24187721
01/04/2016 21:18,BITF,BTC/USD,417.2,417.2,417.2,417.2,0
01/04/2016 21:19,BITF,BTC/USD,417.2,417.2,417.2,417.2,15
01/04/2016 21:20,BITF,BTC/USD,417.1,417.2,417.1,417.2,32.28389244
01/04/2016 21:21,BITF,BTC/USD,417.3,417.32,417.29,417.3,41.49106752
01/04/2016 21:22,BITF,BTC/USD,417.3,417.3,417.3,417.3,0.04348418
01/04/2016 21:23,BITF,BTC/USD,417.3,417.3,417.3,417.3,0
01/04/2016 21:24,BITF,BTC/USD,417.3,417.3,417.3,417.3,0
01/04/2016 21:25,BITF,BTC/USD,417.32,417.33,417.32,417.33,1.988
01/04/2016 21:26,BITF,BTC/USD,417.33,417.33,417.33,417.33,0
01/04/2016 21:27,BITF,BTC/USD,417.33,417.33,417.33,417.33,0
01/04/2016 21:28,BITF,BTC/USD,417.33,417.33,417.32,417.32,0.06691202
01/04/2016 21:29,BITF,BTC/USD,416.47,417.04,416.46,416.46,1.32226399
01/04/2016 21:30,BITF,BTC/USD,417.02,417.02,416.46,416.46,1.17841307
01/04/2016 21:31,BITF,BTC/USD,416.48,416.48,416.48,416.48,0.48435007
01/04/2016 21:32,BITF,BTC/USD,417.08,417.08,417.08,417.08,10
01/04/2016 21:33,BITF,BTC/USD,417.1,417.1,417.1,417.1,0.9720614
01/04/2016 21:34,BITF,BTC/USD,416.55,416.55,416.55,416.55,0.01209868
01/04/2016 21:35,BITF,BTC/USD,416.55,416.55,416.55,416.55,0.472108
01/04/2016 21:36,BITF,BTC/USD,416.55,417.04,416.55,417.04,1.36668513
01/04/2016 21:37,BITF,BTC/USD,417.04,417.04,417.04,417.04,0
01/04/2016 21:38,BITF,BTC/USD,416.55,416.9,416.55,416.9,10.11548813
01/04/2016 21:39,BITF,BTC/USD,416.55,416.55,416.55,416.55,0.474804
01/04/2016 21:40,BITF,BTC/USD,416.55,416.55,416.55,416.55,0
01/04/2016 21:41,BITF,BTC/USD,416.55,416.55,416.55,416.55,0
01/04/2016 21:42,BITF,BTC/USD,416.55,416.55,416.55,416.55,0
01/04/2016 21:43,BITF,BTC/USD,416.55,416.55,416.55,416.55,0.04810966
01/04/2016 21:44,BITF,BTC/USD,416.46,416.46,416.46,416.46,0.5
01/04/2016 21:45,BITF,BTC/USD,416.46,416.46,416.46,416.46,0.12716576
01/04/2016 21:46,BITF,BTC/USD,416.46,416.46,416.46,416.46,0.01788598
01/04/2016 21:47,BITF,BTC/USD,415.94,415.94,415.94,415.94,0.2
01/04/2016 21:48,BITF,BTC/USD,415.96,415.96,415.96,415.96,0.82421502
01/04/2016 21:49,BITF,BTC/USD,415.96,415.96,415.96,415.96,0
01/04/2016 21:50,BITF,BTC/USD,416.02,416.02,416.02,416.02,0.176
01/04/2016 21:51,BITF,BTC/USD,416.02,416.02,416.02,416.02,0
01/04/2016 21:52,BITF,BTC/USD,416.02,416.02,416.02,416.02,0
01/04/2016 21:53,BITF,BTC/USD,416.11,416.11,416.1,416.11,1.09369869
01/04/2016 21:54,BITF,BTC/USD,415.96,415.96,415.96,415.96,0.46824027
01/04/2016 21:55,BITF,BTC/USD,415.96,415.96,415.96,415.96,0
01/04/2016 21:56,BITF,BTC/USD,415.87,415.87,415.87,415.87,0.23554831
01/04/2016 21:57,BITF,BTC/USD,416.09,416.09,415.87,415.87,0.96758163
01/04/2016 21:58,BITF,BTC/USD,415.87,415.87,415.87,415.87,0
01/04/2016 21:59,BITF,BTC/USD,416.09,416.09,416.09,416.09,0.064951
01/04/2016 22:00,BITF,BTC/USD,415.88,415.92,415.88,415.92,0.16865625
01/04/2016 22:01,BITF,BTC/USD,415.92,415.92,415.92,415.92,0
01/04/2016 22:02,BITF,BTC/USD,415.92,415.92,415.92,415.92,0
01/04/2016 22:03,BITF,BTC/USD,415.92,415.92,415.92,415.92,0
01/04/2016 22:04,BITF,BTC/USD,416.09,416.1,416.09,416.1,1.02895313
01/04/2016 22:05,BITF,BTC/USD,416,416.1,416,416.1,13.98069335
01/04/2016 22:06,BITF,BTC/USD,416.1,416.1,416.1,416.1,0
01/04/2016 22:07,BITF,BTC/USD,416.1,416.1,416.1,416.1,0
01/04/2016 22:08,BITF,BTC/USD,416.1,416.1,416.1,416.1,0
01/04/2016 22:09,BITF,BTC/USD,416.1,416.1,416.1,416.1,0
01/04/2016 22:10,BITF,BTC/USD,416.29,416.3,416.29,416.3,10
01/04/2016 22:11,BITF,BTC/USD,416.1,416.1,416.1,416.1,0.288
01/04/2016 22:12,BITF,BTC/USD,416.1,416.1,416.1,416.1,0
01/04/2016 22:13,BITF,BTC/USD,416.1,416.1,416.1,416.1,0
01/04/2016 22:14,BITF,BTC/USD,416.1,416.1,416.1,416.1,0
01/04/2016 22:15,BITF,BTC/USD,416.1,416.1,416.1,416.1,0
01/04/2016 22:16,BITF,BTC/USD,416.1,416.1,416.1,416.1,0
01/04/2016 22:17,BITF,BTC/USD,416.1,416.1,416.1,416.1,0
01/04/2016 22:18,BITF,BTC/USD,416.1,416.1,416.1,416.1,0
01/04/2016 22:19,BITF,BTC/USD,416.23,416.23,416.23,416.23,0.04814665
01/04/2016 22:20,BITF,BTC/USD,416.23,416.23,416.23,416.23,0
01/04/2016 22:21,BITF,BTC/USD,416.23,416.23,416.23,416.23,0
01/04/2016 22:22,BITF,BTC/USD,416.23,416.23,416.23,416.23,0
01/04/2016 22:23,BITF,BTC/USD,416.23,416.23,416.23,416.23,0.15275679
01/04/2016 22:24,BITF,BTC/USD,416.23,416.23,416.23,416.23,0
01/04/2016 22:25,BITF,BTC/USD,416.27,416.27,416.27,416.27,0.02888799
01/04/2016 22:26,BITF,BTC/USD,416.27,416.27,416.27,416.27,0.2671882
01/04/2016 22:27,BITF,BTC/USD,416.27,416.27,416.23,416.23,2.08096088
01/04/2016 22:28,BITF,BTC/USD,416.28,416.28,416.24,416.24,38.05376513
01/04/2016 22:29,BITF,BTC/USD,416.24,416.24,416.24,416.24,0
01/04/2016 22:30,BITF,BTC/USD,416.24,416.24,416.24,416.24,0.05295622
01/04/2016 22:31,BITF,BTC/USD,416.24,416.24,416.24,416.24,0.75828807
01/04/2016 22:32,BITF,BTC/USD,416.24,416.24,416.24,416.24,0.03488679
01/04/2016 22:33,BITF,BTC/USD,416.24,416.24,416.24,416.24,0
01/04/2016 22:34,BITF,BTC/USD,416.24,416.24,416.24,416.24,0
01/04/2016 22:35,BITF,BTC/USD,416.24,416.24,416.24,416.24,0.02378822
01/04/2016 22:36,BITF,BTC/USD,416.24,416.24,416.24,416.24,0
01/04/2016 22:37,BITF,BTC/USD,416.24,416.24,416.24,416.24,0.76453472
01/04/2016 22:38,BITF,BTC/USD,416.24,416.24,416.24,416.24,0
01/04/2016 22:39,BITF,BTC/USD,416.24,416.24,416.24,416.24,0
01/04/2016 22:40,BITF,BTC/USD,416.24,416.24,416.23,416.24,0.45658198
01/04/2016 22:41,BITF,BTC/USD,416.28,416.28,416.23,416.23,0.38223019
01/04/2016 22:42,BITF,BTC/USD,416.23,416.23,416.23,416.23,0.79565161
01/04/2016 22:43,BITF,BTC/USD,416.23,416.23,416.23,416.23,0
01/04/2016 22:44,BITF,BTC/USD,416.26,416.26,416.26,416.26,0.06018331
01/04/2016 22:45,BITF,BTC/USD,416.26,416.26,416.26,416.26,0.37551677
01/04/2016 22:46,BITF,BTC/USD,416.28,416.28,416.27,416.27,10.06008476
01/04/2016 22:47,BITF,BTC/USD,416.27,416.27,416.27,416.27,0.29246276
01/04/2016 22:48,BITF,BTC/USD,416.28,416.28,416.28,416.28,1
01/04/2016 22:49,BITF,BTC/USD,416.28,416.28,416.28,416.28,0
01/04/2016 22:50,BITF,BTC/USD,416.28,416.28,416.28,416.28,0
01/04/2016 22:51,BITF,BTC/USD,416.28,416.28,416.28,416.28,0
01/04/2016 22:52,BITF,BTC/USD,416.27,416.27,416.27,416.27,0.11554084
01/04/2016 22:53,BITF,BTC/USD,416.27,416.27,416.27,416.27,0.07943433
01/04/2016 22:54,BITF,BTC/USD,416.27,416.27,416.27,416.27,0.39123
01/04/2016 22:55,BITF,BTC/USD,416.27,416.27,416.27,416.27,0
01/04/2016 22:56,BITF,BTC/USD,416.27,416.27,416.27,416.27,0.999
01/04/2016 22:57,BITF,BTC/USD,416.28,416.28,416.27,416.27,4.49611302
01/04/2016 22:58,BITF,BTC/USD,416.27,416.27,416.27,416.27,0.1032197
01/04/2016 22:59,BITF,BTC/USD,416.27,416.28,416.27,416.28,2.20303503
01/04/2016 23:00,BITF,BTC/USD,416.27,416.27,416.27,416.27,0.04814201
01/04/2016 23:01,BITF,BTC/USD,416.28,416.28,416.28,416.28,0.4799
01/04/2016 23:02,BITF,BTC/USD,416.44,416.44,416.28,416.28,5.2412
01/04/2016 23:03,BITF,BTC/USD,416.28,416.28,416.28,416.28,0
01/04/2016 23:04,BITF,BTC/USD,416.29,416.44,416.29,416.44,1.19294087
01/04/2016 23:05,BITF,BTC/USD,416.44,416.44,416.44,416.44,0
01/04/2016 23:06,BITF,BTC/USD,416.44,416.44,416.38,416.44,9.48617512
01/04/2016 23:07,BITF,BTC/USD,416.38,416.49,416.38,416.49,1.05471285
01/04/2016 23:08,BITF,BTC/USD,416.42,416.42,416.42,416.42,0.2647112
01/04/2016 23:09,BITF,BTC/USD,416.42,416.42,416.42,416.42,0
01/04/2016 23:10,BITF,BTC/USD,416.42,416.42,416.42,416.42,0
01/04/2016 23:11,BITF,BTC/USD,416.44,416.44,416.44,416.44,0.076328
01/04/2016 23:12,BITF,BTC/USD,416.44,416.44,416.44,416.44,0
01/04/2016 23:13,BITF,BTC/USD,416.44,416.44,416.44,416.44,0.05052849
01/04/2016 23:14,BITF,BTC/USD,416.45,416.45,416.45,416.45,0.17805706
01/04/2016 23:15,BITF,BTC/USD,416.45,416.45,416.45,416.45,0
01/04/2016 23:16,BITF,BTC/USD,416.49,416.49,416.46,416.46,6.64615203
01/04/2016 23:17,BITF,BTC/USD,416.49,416.49,416.49,416.49,2.8758
01/04/2016 23:18,BITF,BTC/USD,416.49,416.49,416.49,416.49,11.993
01/04/2016 23:19,BITF,BTC/USD,416.49,416.49,416.49,416.49,5.747
01/04/2016 23:20,BITF,BTC/USD,416.49,416.49,416.49,416.49,0
01/04/2016 23:21,BITF,BTC/USD,416.46,416.49,416.46,416.46,1.36136792
01/04/2016 23:22,BITF,BTC/USD,416.49,416.49,416.49,416.49,2.3986
01/04/2016 23:23,BITF,BTC/USD,416.49,416.93,416.49,416.93,10.1702
01/04/2016 23:24,BITF,BTC/USD,416.93,416.97,416.93,416.97,0.28
01/04/2016 23:25,BITF,BTC/USD,416.97,416.98,416.93,416.98,19.05572613
01/04/2016 23:26,BITF,BTC/USD,416.78,416.78,416.78,416.78,0.14261292
01/04/2016 23:27,BITF,BTC/USD,416.8,416.8,416.8,416.8,0.03951998
01/04/2016 23:28,BITF,BTC/USD,416.8,416.8,416.8,416.8,0
01/04/2016 23:29,BITF,BTC/USD,416.8,416.8,416.8,416.8,0
01/04/2016 23:30,BITF,BTC/USD,416.93,416.93,416.93,416.93,0.47537642
01/04/2016 23:31,BITF,BTC/USD,416.93,416.93,416.93,416.93,0
01/04/2016 23:32,BITF,BTC/USD,416.93,416.93,416.93,416.93,0
01/04/2016 23:33,BITF,BTC/USD,416.98,416.99,416.98,416.99,11.8005
01/04/2016 23:34,BITF,BTC/USD,416.99,416.99,416.98,416.99,17.92821017
01/04/2016 23:35,BITF,BTC/USD,416.98,416.98,416.98,416.98,0.18100281
01/04/2016 23:36,BITF,BTC/USD,416.98,416.98,416.98,416.98,0
01/04/2016 23:37,BITF,BTC/USD,416.98,416.98,416.98,416.98,1.15745779
01/04/2016 23:38,BITF,BTC/USD,416.98,416.98,416.95,416.95,1.70396026
01/04/2016 23:39,BITF,BTC/USD,416.95,416.95,416.95,416.95,0.80245916
01/04/2016 23:40,BITF,BTC/USD,416.95,416.95,416.95,416.95,10.75445339
01/04/2016 23:41,BITF,BTC/USD,416.99,416.99,416.99,416.99,0.08
01/04/2016 23:42,BITF,BTC/USD,416.97,416.97,416.97,416.97,0.11875861
01/04/2016 23:43,BITF,BTC/USD,416.97,416.97,416.97,416.97,0.05
01/04/2016 23:44,BITF,BTC/USD,416.99,416.99,416.99,416.99,0.04
01/04/2016 23:45,BITF,BTC/USD,416.99,416.99,416.99,416.99,0
01/04/2016 23:46,BITF,BTC/USD,416.99,416.99,416.99,416.99,0
01/04/2016 23:47,BITF,BTC/USD,416.99,416.99,416.99,416.99,0
01/04/2016 23:48,BITF,BTC/USD,416.97,416.98,416.97,416.97,4.67066
